19:58:50.492 [main] ERROR com.stormpath.App - Enter...
19:58:50.497 [main] INFO  com.stormpath.service.ServiceProvider - Enter...setContext()
20:59:02.100 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
20:59:02.197 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
20:59:02.197 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
20:59:07.643 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
20:59:07.833 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
20:59:07.833 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
20:59:07.834 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
20:59:07.834 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
20:59:07.933 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
20:59:07.934 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
20:59:07.934 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
20:59:07.934 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
20:59:07.934 [main] ERROR com.stormpath.service.PasswordRuleMgr - This rule already exists!!
20:59:07.934 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
20:59:13.796 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
20:59:13.987 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
20:59:13.987 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
20:59:13.988 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
20:59:13.988 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
20:59:14.084 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
20:59:14.085 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
20:59:14.085 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
20:59:14.085 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
20:59:14.085 [main] ERROR com.stormpath.service.PasswordRuleMgr - This rule already exists!!
20:59:14.085 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
20:59:14.085 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
20:59:41.752 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
20:59:41.943 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
20:59:41.943 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
20:59:41.944 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
20:59:41.944 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
20:59:41.945 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
20:59:41.945 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
20:59:41.945 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
20:59:41.945 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
20:59:42.040 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
20:59:42.040 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
20:59:42.040 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
20:59:42.040 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
20:59:42.040 [main] ERROR com.stormpath.service.PasswordRuleMgr - This rule already exists!!
20:59:42.040 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
20:59:42.040 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
20:59:42.040 [main] ERROR com.stormpath.service.PasswordRuleMgr - This rule already exists!!
20:59:42.040 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
20:59:42.040 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
20:59:42.040 [main] ERROR com.stormpath.service.PasswordRuleMgr - This rule already exists!!
20:59:42.040 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
20:59:42.040 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
20:59:49.530 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
20:59:49.721 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
20:59:49.722 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
20:59:49.723 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
20:59:49.723 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
20:59:49.723 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
20:59:49.723 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
20:59:49.723 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
20:59:49.723 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
20:59:49.820 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
20:59:49.820 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:01:27.196 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:01:27.398 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:01:27.398 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:01:27.400 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:01:27.400 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:01:27.401 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:01:27.401 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:01:27.401 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:01:27.401 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:01:27.501 [main] INFO  com.stormpath.service.PasswordRuleMgrTest - Start testLoadDefaultRuleMap()...
21:01:27.501 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:01:27.501 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:01:27.501 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:03:35.291 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:03:35.484 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:03:35.484 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:03:35.485 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:03:35.485 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:03:35.486 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:03:35.486 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:03:35.486 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:03:35.486 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:03:35.583 [main] INFO  com.stormpath.service.PasswordRuleMgrTest - Start testLoadDefaultRuleMap()...
21:03:35.583 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:03:35.583 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:03:35.583 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:03:35.583 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
21:03:35.583 [main] ERROR com.stormpath.service.PasswordRuleMgr - This rule already exists!!
21:03:35.583 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
21:03:35.583 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
21:03:35.583 [main] ERROR com.stormpath.service.PasswordRuleMgr - This rule already exists!!
21:03:35.583 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:03:35.583 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
21:03:35.583 [main] ERROR com.stormpath.service.PasswordRuleMgr - This rule already exists!!
21:03:35.584 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:03:35.584 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:03:35.584 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:03:35.584 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
21:03:35.584 [main] INFO  com.stormpath.service.PasswordRuleMgrTest - Finished... testLoadDefaultRuleMap()...
21:06:16.793 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
21:06:17.010 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
21:06:17.010 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
21:06:17.012 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
21:06:17.012 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
